iso2_code;language;entry01;pci;rca01;rel_density
AL;F#;0.0;2.275230201480879;0.0;0.0
AL;Forth;0.0;2.37492880820918;0.0;0.0
AL;Fortran;0.0;1.949064847318799;0.0;0.0
AL;FreeMarker;0.0;2.2498451982794943;0.0;0.0
AL;G-code;0.0;2.4894236195226958;0.0;0.0
AL;GAP;0.0;2.3439266969567294;0.0;0.0
AL;GDB;0.0;2.175570211805429;0.0;0.0
AL;GDScript;0.0;2.2790278321621362;0.0;0.0
AL;GLSL;0.0;1.5479753820416875;0.0;0.0
AL;Gherkin;0.0;1.5402192979902014;0.0;0.0
AL;Gnuplot;0.0;2.392974568789802;0.0;0.0
AL;Go;0.0;0.36001215140476006;0.0;0.0
AL;Groovy;0.0;1.6666723946500053;0.0;0.0
AL;HCL;0.0;1.6063979371623518;0.0;0.0
AL;HLSL;0.0;1.297097223010075;0.0;0.0
AL;HTML;0.0;-1.016249261579583;1.0;1.0
AL;Hack;0.0;-0.061829169917760725;1.0;0.0
AL;Handlebars;0.0;0.9801771260069538;0.0;0.0
AL;Haskell;0.0;1.8765372301022132;0.0;0.0
AL;Inno Setup;0.0;2.371964715487492;0.0;0.0
AL;Java;0.0;-0.7562471697930261;1.0;0.75
AL;JavaScript;0.0;-0.982895896096222;1.0;1.0
AL;Jinja;0.0;1.735420527212339;0.0;0.0
AL;Julia;0.0;2.2362282021153;0.0;0.0
AL;Jupyter Notebook;0.0;-0.0066082809903690734;0.0;0.0
AL;Kotlin;0.0;-0.2309673621448754;0.0;0.3333333333333333
AL;LLVM;0.0;2.4938399011543457;0.0;0.0
AL;Less;0.0;0.21979256909155254;0.0;0.0
AL;Lex;0.0;1.827724320733927;0.0;0.0
AL;Liquid;0.0;2.44558404892385;0.0;0.0
AL;Logos;0.0;2.5256855165033154;0.0;0.0
AL;Lua;0.0;1.039788507056618;0.0;0.0
AL;M;0.0;2.3574609781838114;0.0;0.0
AL;M4;0.0;1.679022613504914;0.0;0.0
AL;MATLAB;0.0;1.3281424385929317;0.0;0.0
AL;Makefile;1.0;-0.020329172841880613;0.0;0.0
AL;Mako;0.0;1.6582819443263859;0.0;0.0
AL;Mathematica;0.0;2.221178190028788;0.0;0.0
AL;Meson;0.0;2.292434130651344;0.0;0.0
AL;Mustache;0.0;1.6325806750540721;0.0;0.0
AL;NASL;0.0;2.260184706496336;0.0;0.0
AL;NSIS;0.0;2.17672734046535;0.0;0.0
AL;Nim;0.0;2.405183131512501;0.0;0.0
AL;Nix;0.0;2.0565173408881976;0.0;0.0
AL;Nunjucks;0.0;2.3735153647111122;0.0;0.0
AL;OCaml;0.0;2.3725426413987845;0.0;0.0
AL;Objective-C;0.0;-0.19183676675482814;0.0;0.0
AL;Objective-C++;0.0;1.8397649606576894;0.0;0.0
AL;OpenEdge ABL;0.0;2.517615790227106;0.0;0.0
AL;OpenSCAD;0.0;2.3878112126552917;0.0;0.0
AL;PHP;0.0;-0.7812349089464862;1.0;1.0
AL;PLSQL;0.0;2.0042529775520124;0.0;0.0
AL;PLpgSQL;0.0;1.6662445697018735;0.0;0.0
AL;POV-Ray SDL;0.0;2.5029393806635354;0.0;0.0
AL;Pascal;0.0;1.9794566413192878;0.0;0.0
AL;Pawn;0.0;2.4364260179241413;0.0;0.0
AL;Perl;0.0;0.9465159313780632;0.0;0.0
AL;PostScript;0.0;2.381365493428791;0.0;0.0
AL;PowerShell;0.0;0.26501462979557455;0.0;0.0
AL;Processing;0.0;2.0711452353690887;0.0;0.0
AL;Prolog;0.0;2.154792279517171;0.0;0.0
AL;Pug;0.0;1.18087075746059;0.0;0.0
AL;Puppet;0.0;2.2589108562801306;0.0;0.0
AL;PureBasic;0.0;2.175948119553508;0.0;0.0
AL;Python;0.0;-0.8613183350508249;1.0;1.0
AL;QML;0.0;2.33240343708441;0.0;0.0
AL;QMake;0.0;1.7198329595953108;0.0;0.0
AL;R;0.0;0.8586200662941417;0.0;0.0
AL;Raku;0.0;2.0982785998836704;0.0;0.0
AL;Rebol;0.0;1.6869812121562828;0.0;0.0
AL;RobotFramework;0.0;2.0925837578134927;0.0;0.0
AL;Roff;0.0;0.9740881277358909;0.0;0.0
AL;Ruby;0.0;-0.6706511757220596;0.0;1.0
AL;Rust;0.0;1.453454433861244;0.0;0.0
AL;SCSS;0.0;-0.7550422627551823;1.0;0.75
AL;SQLPL;0.0;2.1210661507970907;0.0;0.0
AL;SWIG;0.0;2.360815507604015;0.0;0.0
AL;Sass;0.0;1.6413663976731954;0.0;0.0
AL;Scala;0.0;1.6704492509949602;0.0;0.0
AL;Scheme;0.0;2.2536189304291585;0.0;0.0
AL;Scilab;0.0;2.4645101684835837;0.0;0.0
AL;ShaderLab;0.0;1.3074975973110825;0.0;0.0
AL;Shell;0.0;-0.9119492140998422;1.0;1.0
AL;SmPL;0.0;2.2995004664472503;0.0;0.0
AL;Smalltalk;0.0;1.9247191830384016;0.0;0.0
AL;Smarty;0.0;1.1741970094406113;0.0;0.0
AL;Solidity;0.0;1.5995702340648859;0.0;0.0
AL;SourcePawn;0.0;2.4518064389661225;0.0;0.0
AL;Standard ML;0.0;2.431241365862354;0.0;0.0
AL;Starlark;0.0;1.2076299961645265;0.0;0.0
AL;Stata;0.0;2.517850763913259;0.0;0.0
AL;Stylus;0.0;2.0589599625406736;0.0;0.0
AL;Svelte;0.0;2.054093578051518;0.0;0.0
AL;Swift;0.0;-0.09070616929529951;0.0;0.0
AL;SystemVerilog;0.0;2.5256855165033154;0.0;0.0
AL;TSQL;0.0;0.025667827870941077;0.0;0.0
AL;Tcl;0.0;1.9506981510729953;0.0;0.0
AL;TeX;0.0;1.027895616056298;0.0;0.0
AL;Thrift;0.0;2.4938399011543457;0.0;0.0
AL;Twig;0.0;1.5583006804345139;0.0;0.0
AL;TypeScript;0.0;-0.6534015958275029;1.0;0.6666666666666666
AL;UnrealScript;0.0;2.3742352374430107;0.0;0.0
AL;VBA;0.0;2.3203987207889143;0.0;0.0
AL;VBScript;0.0;2.3808592736250973;0.0;0.0
AL;VHDL;0.0;2.166576204721759;0.0;0.0
AL;Verilog;0.0;2.109558097795729;0.0;0.0
AL;Vim Script;0.0;1.1148660647336743;0.0;0.0
AL;Vim Snippet;0.0;2.35698453601563;0.0;0.0
AL;Visual Basic .NET;0.0;2.2143363485281458;0.0;0.0
AL;Vue;0.0;-0.3128860268693328;1.0;0.0
AL;XS;0.0;2.312839416796343;0.0;0.0
AL;XSLT;0.0;1.4420570351955446;0.0;0.0
AL;Yacc;0.0;1.6949938726957146;0.0;0.0
AL;sed;0.0;2.0754552269989515;0.0;0.0
AM;AIDL;0.0;2.3825990878202337;0.0;0.0
AM;AMPL;0.0;2.510719836761445;0.0;0.0
AM;ANTLR;0.0;2.260210808289466;0.0;0.0
AM;ASP.NET;0.0;0.5949700772473899;0.0;0.0
AM;ActionScript;0.0;2.43041300402198;0.0;0.0
AM;Ada;0.0;2.462004416490161;0.0;0.0
AM;Apex;0.0;2.3668996258749995;0.0;0.0
AM;AppleScript;0.0;2.4459773835906184;0.0;0.0
AM;Assembly;0.0;0.8114094485040036;0.0;0.3333333333333333
AM;AutoHotkey;0.0;2.412335337210158;0.0;0.0
AM;Awk;0.0;1.8295020878799761;0.0;0.0
AM;Batchfile;0.0;0.12025803543296723;1.0;0.5
AM;Bicep;0.0;2.2838918170772717;0.0;0.0
AM;Blade;0.0;-0.27330422377248764;1.0;1.0
AM;Brainfuck;0.0;2.3942252297645745;0.0;0.0
AM;C;0.0;-0.14028205550918516;1.0;1.0
AM;C#;0.0;-0.37388135512349324;1.0;1.0
AM;C++;0.0;-0.1808229345345527;1.0;1.0
AM;CMake;0.0;0.628977077476892;1.0;0.5
AM;CSS;0.0;-0.9855023930710389;1.0;1.0
AM;Clojure;0.0;2.1251773118913135;0.0;0.0
AM;CoffeeScript;0.0;1.5427707432289515;0.0;0.0
AM;Common Lisp;0.0;2.312654114537506;0.0;0.0
AM;Cuda;0.0;2.0608362966623788;0.0;0.0
AM;Cython;0.0;1.984356246063732;0.0;0.0
AM;D;0.0;2.409291128830972;0.0;0.0
AM;DIGITAL Command Language;0.0;2.429714439484502;0.0;0.0
AM;DTrace;0.0;2.4938399011543466;0.0;0.0
AM;Dart;0.0;0.05181618963521856;0.0;1.0
AM;Dockerfile;0.0;-0.4164351429785101;1.0;1.0
