year;iso2_code;language;num_pushers;e_p;e_c;e;rca;rca01;entry01
2020;AE;F#;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;F#;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Forth;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Forth;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Fortran;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Fortran;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;FreeMarker;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;FreeMarker;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;G-code;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;G-code;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;GAP;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;GAP;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;GDB;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;GDB;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;GDScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;GDScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;GLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;GLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Gherkin;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Gherkin;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Gnuplot;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Gnuplot;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Go;1112.0;1036297.0;138122.0;112428608.0;0.8734429055524606;0.0;0
2022;AE;Go;1511.0;860940.0;141827.0;91185560.0;1.1283887078758776;1.0;1
2020;AE;Groovy;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Groovy;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;HCL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;HCL;382.0;270642.0;141827.0;91185560.0;0.9074763629507333;0.0;0
2020;AE;HLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;HLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;HTML;25608.0;16417570.0;138122.0;112428608.0;1.2696404776381593;1.0;1
2022;AE;HTML;22756.0;12905543.0;141827.0;91185560.0;1.1336703700705932;1.0;0
2020;AE;Hack;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Hack;237.0;414410.0;141827.0;91185560.0;0.367692924083617;0.0;0
2020;AE;Haml;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Haml;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Handlebars;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Handlebars;103.0;243894.0;141827.0;91185560.0;0.27152089798984824;0.0;0
2020;AE;Haskell;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Haskell;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Inno Setup;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Inno Setup;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Java;5998.0;5038789.0;138122.0;112428608.0;0.9689341529245568;0.0;0
2022;AE;Java;4812.0;3579275.0;141827.0;91185560.0;0.8643660580434167;0.0;0
2020;AE;JavaScript;19944.0;13543711.0;138122.0;112428608.0;1.1986394375933416;1.0;1
2022;AE;JavaScript;20189.0;11157538.0;141827.0;91185560.0;1.1633585511799336;1.0;0
2020;AE;Jinja;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Jinja;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Julia;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Julia;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Jupyter Notebook;3982.0;2098543.0;138122.0;112428608.0;1.5445335931259518;1.0;1
2022;AE;Jupyter Notebook;3630.0;1775265.0;141827.0;91185560.0;1.3146513362407615;1.0;0
2020;AE;Kotlin;1640.0;964898.0;138122.0;112428608.0;1.3834912512878585;1.0;0
2022;AE;Kotlin;2069.0;876468.0;141827.0;91185560.0;1.5177197273755696;1.0;0
2020;AE;LLVM;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;LLVM;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Less;598.0;472684.0;138122.0;112428608.0;1.0297795362955844;1.0;1
2022;AE;Less;681.0;422359.0;141827.0;91185560.0;1.0366508592283892;1.0;0
2020;AE;Lex;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Lex;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Liquid;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Liquid;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Logos;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Logos;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Lua;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Lua;237.0;406029.0;141827.0;91185560.0;0.37528261446717276;0.0;0
2020;AE;M;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;M;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;M4;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;M4;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;MATLAB;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;MATLAB;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Makefile;2516.0;2565528.0;138122.0;112428608.0;0.7982664065226803;0.0;0
2022;AE;Makefile;3384.0;1950099.0;141827.0;91185560.0;1.1156830825692818;1.0;1
2020;AE;Mako;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Mako;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Mathematica;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Mathematica;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Meson;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Meson;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Mustache;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Mustache;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;NASL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;NASL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;NSIS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;NSIS;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Nim;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Nim;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Nix;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Nix;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Nunjucks;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Nunjucks;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;OCaml;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;OCaml;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Objective-C;2017.0;1294927.0;138122.0;112428608.0;1.26786959559367;1.0;1
2022;AE;Objective-C;2031.0;774640.0;141827.0;91185560.0;1.6856878540435258;1.0;0
2020;AE;Objective-C++;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Objective-C++;120.0;209988.0;141827.0;91185560.0;0.3674124951069939;0.0;0
2020;AE;OpenEdge ABL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;OpenEdge ABL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;OpenSCAD;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;OpenSCAD;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;PHP;3311.0;2542920.0;138122.0;112428608.0;1.0598403712206015;1.0;1
2022;AE;PHP;2910.0;1742439.0;141827.0;91185560.0;1.0737484722829842;1.0;0
2020;AE;PLSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;PLSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;PLpgSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;PLpgSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Pascal;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Pascal;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Pawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Pawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Perl;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Perl;239.0;393683.0;141827.0;91185560.0;0.3903178316560968;0.0;0
2020;AE;PostScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;PostScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;PowerShell;1120.0;747265.0;138122.0;112428608.0;1.219993049737123;1.0;1
2022;AE;PowerShell;869.0;567939.0;141827.0;91185560.0;0.983751113743089;0.0;0
2020;AE;Processing;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Processing;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Procfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Procfile;1090.0;560966.0;141827.0;91185560.0;1.249272302518556;1.0;1
2020;AE;Prolog;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Prolog;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Pug;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Pug;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Puppet;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Puppet;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;PureBasic;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;PureBasic;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Python;11301.0;7817688.0;138122.0;112428608.0;1.1766641350712115;1.0;1
2022;AE;Python;10749.0;6332822.0;141827.0;91185560.0;1.0912843690605698;1.0;0
2020;AE;QML;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;QML;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;QMake;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;QMake;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;R;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;R;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Raku;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Raku;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Rebol;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Rebol;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;RobotFramework;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;RobotFramework;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Roff;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Roff;241.0;373414.0;141827.0;91185560.0;0.4149479268860905;0.0;0
2020;AE;Ruby;4773.0;2746584.0;138122.0;112428608.0;1.414531176800721;1.0;1
2022;AE;Ruby;2701.0;1417799.0;141827.0;91185560.0;1.2248335434938626;1.0;0
2020;AE;Rust;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Rust;613.0;398987.0;141827.0;91185560.0;0.987799682044973;0.0;0
2020;AE;SCSS;3538.0;2510363.0;138122.0;112428608.0;1.1471898045831803;1.0;1
2022;AE;SCSS;4670.0;2709897.0;141827.0;91185560.0;1.1079782864908492;1.0;0
2020;AE;SQLPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;SQLPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;SWIG;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;SWIG;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Sass;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Sass;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Scala;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Scala;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Scheme;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Scheme;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Scilab;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Scilab;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;ShaderLab;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;ShaderLab;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Shell;9813.0;7090061.0;138122.0;112428608.0;1.1265897678602739;1.0;1
2022;AE;Shell;9552.0;5642159.0;141827.0;91185560.0;1.088469204039302;1.0;0
2020;AE;SmPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;SmPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Smalltalk;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Smalltalk;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Smarty;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Smarty;101.0;271172.0;141827.0;91185560.0;0.23946590224639933;0.0;0
2020;AE;Solidity;136.0;99492.0;138122.0;112428608.0;1.1126657568520075;1.0;1
2022;AE;Solidity;1025.0;192679.0;141827.0;91185560.0;3.420240417053347;1.0;0
2020;AE;SourcePawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;SourcePawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Standard ML;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Standard ML;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Starlark;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Starlark;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Stata;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Stata;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Stylus;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Stylus;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Svelte;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Svelte;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Swift;1803.0;801546.0;138122.0;112428608.0;1.8309700941325928;1.0;1
2022;AE;Swift;1876.0;684241.0;141827.0;91185560.0;1.7627506899647625;1.0;0
2020;AE;SystemVerilog;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;SystemVerilog;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;TSQL;286.0;567196.0;138122.0;112428608.0;0.4104373255282786;0.0;0
2022;AE;TSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Tcl;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Tcl;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;TeX;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;TeX;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Thrift;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Thrift;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Twig;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Twig;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;TypeScript;3833.0;2776147.0;138122.0;112428608.0;1.1238551390692788;1.0;1
2022;AE;TypeScript;5094.0;2904613.0;141827.0;91185560.0;1.1275552122455865;1.0;0
2020;AE;UnrealScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;UnrealScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;VBA;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;VBA;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;VBScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;VBScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;VHDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;VHDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Verilog;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Verilog;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Vim Script;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Vim Script;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Vim Snippet;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Vim Snippet;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Visual Basic .NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Visual Basic .NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Vue;1087.0;1173381.0;138122.0;112428608.0;0.75405750680614;0.0;0
2022;AE;Vue;1104.0;759361.0;141827.0;91185560.0;0.9347337803854194;0.0;0
2020;AE;XS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;XS;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;XSLT;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;XSLT;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;Yacc;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;Yacc;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AE;sed;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AE;sed;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;AIDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;AIDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;AMPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;AMPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;ANTLR;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;ANTLR;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;ASP.NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;ASP.NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;ActionScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;ActionScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Ada;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Ada;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Apex;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Apex;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;AppleScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;AppleScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Assembly;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Assembly;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Astro;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Astro;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;AutoHotkey;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;AutoHotkey;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Awk;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Awk;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Batchfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Batchfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Blade;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Blade;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Brainfuck;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Brainfuck;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;C;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;C;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;C#;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;C#;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;C++;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;C++;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;CMake;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;CMake;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;CSS;738.0;12433138.0;3393.0;112428608.0;1.9668379606016124;1.0;1
2022;AF;CSS;2002.0;10388464.0;7416.0;91185560.0;2.3695674883220765;1.0;0
2020;AF;Clojure;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Clojure;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;CoffeeScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;CoffeeScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Common Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Common Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Cuda;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Cuda;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Cython;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Cython;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;D;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;D;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;DIGITAL Command Language;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;DIGITAL Command Language;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;DTrace;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;DTrace;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Dart;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Dart;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Dockerfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Dockerfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;EJS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;EJS;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Elixir;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Elixir;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Elm;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Elm;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Emacs Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Emacs Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Erlang;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Erlang;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;F#;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;F#;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Forth;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Forth;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Fortran;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Fortran;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;FreeMarker;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;FreeMarker;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;G-code;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;G-code;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;GAP;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;GAP;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;GDB;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;GDB;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;GDScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;GDScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;GLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;GLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Gherkin;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Gherkin;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Gnuplot;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Gnuplot;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Go;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Go;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Groovy;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Groovy;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;HCL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;HCL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;HLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;HLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;HTML;1480.0;16417570.0;3393.0;112428608.0;2.9870728376017275;1.0;1
2022;AF;HTML;2417.0;12905543.0;7416.0;91185560.0;2.3028026294521897;1.0;0
2020;AF;Hack;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Hack;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Haml;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Haml;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Handlebars;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Handlebars;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Haskell;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Haskell;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Inno Setup;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Inno Setup;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Java;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Java;149.0;3579275.0;7416.0;91185560.0;0.511855706949265;0.0;0
2020;AF;JavaScript;790.0;13543711.0;3393.0;112428608.0;1.932779840662924;1.0;1
2022;AF;JavaScript;1742.0;11157538.0;7416.0;91185560.0;1.9197121982923335;1.0;0
2020;AF;Jinja;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Jinja;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Julia;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Julia;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Jupyter Notebook;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Jupyter Notebook;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Kotlin;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Kotlin;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;LLVM;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;LLVM;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Less;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Less;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Lex;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;AF;Lex;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;AF;Liquid;0.0;0.0;0.0;0.0;0.0;0.0;0
