iso2_code;language;num_pushers;year;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca;window
MK;NASL;0;2020;9;14;0;-0.5827871249873906;2.481429911479207;0.005689347642781635;-0.711660223393101;1.3374171779151947;0.0;2020-2021
MK;NSIS;0;2020;9;18;0;-0.5827871249873906;2.4447213498898956;0.008681838416145594;-0.711660223393101;1.299314108200344;0.0;2020-2021
MK;Nim;0;2020;9;6;0;-0.5827871249873906;2.116179369685648;0.004693796524052956;-0.711660223393101;0.8796303478098291;0.0;2020-2021
MK;Nix;0;2020;9;17;0;-0.5827871249873906;2.375103631238222;0.010284701592376336;-0.711660223393101;1.14498673098909;0.0;2020-2021
MK;Nunjucks;0;2020;9;10;0;-0.5827871249873906;2.3294424788471173;0.0076337282168829415;-0.711660223393101;1.1539737230101912;0.0;2020-2021
MK;OCaml;0;2020;9;10;0;-0.5827871249873906;2.471666006159754;0.006276559678811416;-0.711660223393101;1.2754478887886587;0.0;2020-2021
MK;Objective-C;0;2020;9;46;0;-0.5827871249873906;-0.12222974068167404;0.11459245934256965;-0.711660223393101;-0.1288233214345458;0.0;2020-2021
MK;Objective-C++;0;2020;9;25;0;-0.5827871249873906;2.164850443944461;0.014970609691505835;-0.711660223393101;1.0954288050339487;0.0;2020-2021
MK;OpenEdge ABL;0;2020;9;6;0;-0.5827871249873906;2.4873747041343868;0.0036279840958339054;-0.711660223393101;1.035038120526537;0.0;2020-2021
MK;OpenSCAD;0;2020;9;7;0;-0.5827871249873906;2.5793307122572187;0.003985105049211064;-0.711660223393101;1.108991272452529;0.0;2020-2021
MK;PHP;1455;2020;9;97;1;-0.5827871249873906;-0.712612356159116;0.29913189933105894;-0.711660223393101;-0.0;1.3074744161116567;2020-2021
MK;PLSQL;0;2020;9;18;0;-0.5827871249873906;2.174041718293531;0.011045564824951889;-0.711660223393101;1.1891264720758206;0.0;2020-2021
MK;PLpgSQL;0;2020;9;28;0;-0.5827871249873906;2.0845472760399417;0.019996174415885234;-0.711660223393101;1.0063158724597328;0.0;2020-2021
MK;Pascal;0;2020;9;19;0;-0.5827871249873906;2.176812531752872;0.013254318232984171;-0.711660223393101;1.1164433105093616;0.0;2020-2021
MK;Pawn;0;2020;9;11;0;-0.5827871249873906;2.546269767555933;0.005314130376278145;-0.711660223393101;1.3421298613467307;0.0;2020-2021
MK;Perl;0;2020;9;29;0;-0.5827871249873906;2.031738385941877;0.020419409685854248;-0.711660223393101;0.9573741747645728;0.0;2020-2021
MK;PostScript;0;2020;9;11;0;-0.5827871249873906;2.574988937191037;0.004545448688654378;-0.711660223393101;1.3647566664175603;0.0;2020-2021
MK;PowerShell;0;2020;9;34;0;-0.5827871249873906;1.1650961511054305;0.044501081084992566;-0.711660223393101;0.5610735040174322;0.0;2020-2021
MK;Processing;0;2020;9;14;0;-0.5827871249873906;2.0863926963492982;0.010659978299517377;-0.711660223393101;1.1412480263313634;0.0;2020-2021
MK;Prolog;0;2020;9;17;0;-0.5827871249873906;2.2878206522061895;0.011132703320208461;-0.711660223393101;1.226260371612224;0.0;2020-2021
MK;Pug;0;2020;9;27;0;-0.5827871249873906;0.6514052650657854;0.05422052759629675;-0.711660223393101;0.27210287819749995;0.0;2020-2021
MK;Puppet;0;2020;9;6;0;-0.5827871249873906;2.172556452517811;0.006090190573786113;-0.711660223393101;0.939358923385118;0.0;2020-2021
MK;PureBasic;0;2020;9;12;0;-0.5827871249873906;1.9492834114282807;0.011251765111247373;-0.711660223393101;1.0294262756339465;0.0;2020-2021
MK;Python;2111;2020;9;54;0;-0.5827871249873906;0.13621157310792356;0.08071800988894154;-0.711660223393101;0.24189422453519693;0.6170392680095617;2020-2021
MK;QML;0;2020;9;12;0;-0.5827871249873906;2.2525563234828367;0.007250935273778258;-0.711660223393101;1.2004553727841631;0.0;2020-2021
MK;QMake;0;2020;9;22;0;-0.5827871249873906;1.9750618844911871;0.017440764529467724;-0.711660223393101;0.9198899016387647;0.0;2020-2021
MK;R;0;2020;9;23;0;-0.5827871249873906;1.7764427232041067;0.019899666801854947;-0.711660223393101;0.8256040640549333;0.0;2020-2021
MK;Raku;0;2020;9;18;0;-0.5827871249873906;2.4380946569652817;0.00882559199942581;-0.711660223393101;1.3025639813514103;0.0;2020-2021
MK;Rebol;0;2020;9;14;0;-0.5827871249873906;1.1301122126705454;0.017387644823134013;-0.711660223393101;0.8227433239203246;0.0;2020-2021
MK;RobotFramework;0;2020;9;7;0;-0.5827871249873906;1.687799275926861;0.011179786609094161;-0.711660223393101;0.6584848644634872;0.0;2020-2021
MK;Roff;0;2020;9;31;0;-0.5827871249873906;2.0839698128712962;0.021257775129376308;-0.711660223393101;0.9602170646989316;0.0;2020-2021
MK;Ruby;1123;2020;9;44;0;-0.5827871249873906;-0.5315089618692732;0.11892150689429438;-0.711660223393101;-0.074387296611341;0.9343073692077662;2020-2021
MK;Rust;0;2020;9;24;0;-0.5827871249873906;2.2183695042197216;0.014701579006140409;-0.711660223393101;1.0544338396243917;0.0;2020-2021
